Vernier Format 2
Untitled.cmbl 10/21/2020 15:00:56 .
Latest
Time	Potential 1	EKG	Potential 2
t	Pot 1	EKG	Pot 2
s	mV	mV	V

0.695	-0.142608642578	-0.165018207244	3.71681213379
0.7	-0.153594970703	-0.164053371938	3.71681213379
0.705	-0.145050048828	-0.160747982784	3.71681213379
0.71	-0.130477905273	-0.155947609421	3.71559143066
0.715	-0.126815795898	-0.149390173191	3.71559143066
0.72	-0.107437133789	-0.141274526086	3.71681213379
0.725	-0.137802124023	-0.133333996312	3.71559143066
0.73	-0.176635742188	-0.130643910801	3.71559143066
0.735	-0.170608520508	-0.135738126695	3.71681213379
0.74	-0.0879821777344	-0.141144405341	3.71444702148
0.745	0.0856628417969	-0.129794546303	3.71200561523
0.75	0.282424926758	-0.0833883645007	3.71322631836
0.755	0.535034179688	0.00951359951457	3.71078491211
0.76	0.831359863281	0.154193485609	3.70834350586
0.765	0.768188476563	0.333720197645	3.70834350586
0.77	0.454849243164	0.490644156575	3.70956420898
0.775	0.0977935791016	0.559199426717	3.71322631836
0.78	-0.111099243164	0.514608833407	3.71559143066
0.785	-0.193649291992	0.383046889146	3.71559143066
0.79	-0.204559326172	0.215231861598	3.71559143066
0.795	-0.204559326172	0.0557387810191	3.71444702148
0.8	-0.202117919922	-0.0706213243569	3.71559143066
0.805	-0.202117919922	-0.157144096638	3.71681213379
0.81	-0.203338623047	-0.208052262139	3.71559143066
0.815	-0.197311401367	-0.231885366412	3.71559143066
0.82	-0.186325073242	-0.236998168975	3.71444702148
0.825	-0.177856445313	-0.230278288994	3.71322631836
0.83	-0.179077148438	-0.217747099617	3.71444702148
0.835	-0.175415039063	-0.204223196255	3.71444702148
0.84	-0.158401489258	-0.191640160254	3.71322631836
0.845	-0.143829345703	-0.179430856469	3.71322631836
0.85	-0.126815795898	-0.166744097593	3.71444702148
0.855	-0.107437133789	-0.153027629388	3.71322631836
0.86	-0.0916442871094	-0.13803443572	3.71200561523
0.865	-0.0965270996094	-0.123054160397	3.70956420898
0.87	-0.103775024414	-0.110900820096	3.70956420898
0.875	-0.0879821777344	-0.102545843118	3.70956420898
0.88	-0.0697479248047	-0.0956367442112	3.70590209961
0.885	-0.052734375	-0.0875178864827	3.70712280273
0.89	-0.0393829345703	-0.0772753683331	3.70834350586
0.895	-0.0370178222656	-0.0657526066613	3.70590209961
0.9	-0.0418243408203	-0.0551140621722	3.70712280273
0.905	-0.0418243408203	-0.0472078472624	3.70712280273
0.91	-0.0200042724609	-0.0413194715294	3.70834350586
0.915	-0.0151214599609	-0.0352716082419	3.70712280273
0.92	-0.0114593505859	-0.0286352576924	3.70712280273
0.925	0.0164642333984	-0.0210827715468	3.70712280273
0.93	0.0249328613281	-0.0113374146161	3.70590209961
0.935	0.0152435302734	-0.000689335424871	3.70346069336
0.94	0.00433349609375	0.00743125421802	3.70590209961
0.945	0.0249328613281	0.0123070242968	3.70468139648
0.95	0.0382843017578	0.0167004383155	3.70468139648
0.955	0.0516357421875	0.02284398316	3.70346069336
0.96	0.0698699951172	0.0314035695519	3.70346069336
0.965	0.0698699951172	0.0418702020632	3.70590209961
0.97	0.0747528076172	0.0524097966019	3.70346069336
0.975	0.0723114013672	0.0613783122109	3.70346069336
0.98	0.0650634765625	0.0675848569953	3.70346069336
0.985	0.0662078857422	0.0705592018691	3.70223999023
0.99	0.0552978515625	0.0706629916627	3.69979858398
0.995	0.0395050048828	0.0676534974044	3.6986541748
1	0.0310363769531	0.0613171079653	3.69743347168
1.005	0.0249328613281	0.0527222822309	3.69979858398
1.01	0.00433349609375	0.0426986178311	3.6986541748
1.015	-0.0175628662109	0.0306296153922	3.6986541748
1.02	-0.0393829345703	0.0158046277841	3.69979858398
1.025	-0.0770721435547	-0.00240216141118	3.69979858398
1.03	-0.0988922119141	-0.0244030544374	3.6986541748
1.035	-0.115905761719	-0.0487469057781	3.6986541748
1.04	-0.145050048828	-0.0736717587454	3.69743347168
1.045	-0.141464233398	-0.0975914444403	3.6986541748
1.05	-0.139022827148	-0.117503955503	3.69621276855
1.055	-0.135360717773	-0.131211676195	3.6986541748
1.06	-0.136581420898	-0.138944164975	3.6986541748
1.065	-0.146270751953	-0.142701780081	3.6986541748
1.07	-0.159622192383	-0.145377333294	3.69621276855
1.075	-0.145050048828	-0.148033601936	3.69499206543
1.08	-0.130477905273	-0.148789440634	3.69621276855
1.085	-0.125671386719	-0.146232700734	3.6937713623
1.09	-0.115905761719	-0.140952370371	3.69499206543
1.095	-0.115905761719	-0.134184164387	3.69499206543
1.1	-0.117126464844	-0.127538928478	3.6937713623
1.105	-0.102554321289	-0.121620784814	3.6937713623
1.11	-0.0916442871094	-0.115360827756	3.6937713623
1.115	-0.101333618164	-0.108856043072	3.69132995605
1.12	-0.112243652344	-0.104325131531	3.69010925293
1.125	-0.101333618164	-0.102551357254	3.69255065918
1.13	-0.0928649902344	-0.101566913834	3.69010925293
1.135	-0.0819549560547	-0.0993643843735	3.69132995605
1.14	-0.0709686279297	-0.0950651206479	3.68766784668
1.145	-0.0625	-0.0886203776509	3.68766784668
1.15	-0.0916442871094	-0.0823660053623	3.68644714355
1.155	-0.0855407714844	-0.079376079304	3.68644714355
1.16	-0.06494140625	-0.0783744308533	3.68522644043
1.165	-0.0491485595703	-0.0756247827205	3.68286132813
1.17	-0.0418243408203	-0.0697775616422	3.68286132813
1.175	-0.0576171875	-0.0628101288463	3.6840057373
1.18	-0.0709686279297	-0.0583125946953	3.681640625
1.185	-0.0758514404297	-0.0580453617768	3.68286132813
1.19	-0.0830993652344	-0.0613087462359	3.68286132813
1.195	-0.0807342529297	-0.0664912140147	3.681640625
1.2	-0.0819549560547	-0.0718336634248	3.681640625
1.205	-0.0782928466797	-0.0761035463557	3.681640625
1.21	-0.0697479248047	-0.0783822595697	3.67919921875
1.215	-0.06494140625	-0.0780821482053	3.6767578125
1.22	-0.0734100341797	-0.0761221317652	3.6767578125
1.225	-0.0916442871094	-0.0751082217783	3.6767578125
1.23	-0.0867614746094	-0.0765944905249	3.6767578125
1.235	-0.0746307373047	-0.0788671810403	3.67553710938
1.24	-0.066162109375	-0.0793721186162	3.67431640625
1.245	-0.0734100341797	-0.0779078798675	3.67309570313
1.25	-0.0709686279297	-0.0759107881216	3.67309570313
1.255	-0.0673828125	-0.0739638372807	3.67309570313
1.26	-0.0758514404297	-0.0723480180963	3.671875
1.265	-0.0819549560547	-0.0720907082985	3.67065429688
1.27	-0.0685272216797	-0.0728833705326	3.66943359375
1.275	-0.0685272216797	-0.073088829117	3.66821289063
1.28	-0.0721893310547	-0.0725170751819	3.66821289063
1.285	-0.06494140625	-0.0716721023535	3.66584777832
1.29	-0.0673828125	-0.0704615241166	3.66584777832
1.295	-0.0625	-0.0689601614557	3.6646270752
1.3	-0.056396484375	-0.0669733841325	3.66340637207
1.305	-0.061279296875	-0.0645513560617	3.66218566895
1.31	-0.06005859375	-0.0624748228953	3.66096496582
1.315	-0.0576171875	-0.0609513852191	3.66096496582
1.32	-0.063720703125	-0.0599810823749	3.6597442627
1.325	-0.0418243408203	-0.0589022525124	3.65852355957
1.33	-0.0151214599609	-0.054998598052	3.65730285645
1.335	0.00669860839844	-0.0459455689886	3.65608215332
1.34	0.0237121582031	-0.0320006287836	3.6548614502
1.345	0.0298156738281	-0.0153651110278	3.65242004395
1.35	0.0395050048828	0.00131894440644	3.64883422852
1.355	0.0516357421875	0.0166833606439	3.64883422852
1.36	0.0565185546875	0.0303550741268	3.65127563477
1.365	0.0614013671875	0.0419068641507	3.65005493164
1.37	0.0528564453125	0.0505659964855	3.64883422852
1.375	0.0528564453125	0.0556415065043	3.64761352539
1.38	0.0382843017578	0.0569515456323	3.64639282227
1.385	0.0189056396484	0.0539294911438	3.64395141602
1.39	-0.00543212890625	0.0457515817048	3.64517211914
1.395	-0.0795135498047	0.0299900342092	3.64517211914
1.4	-0.112243652344	0.00393953244322	3.64395141602
1.405	-0.129257202148	-0.0295863489594	3.64273071289
1.41	-0.142608642578	-0.0642978322871	3.64151000977
1.415	-0.170608520508	-0.096495598588	3.64028930664
1.42	-0.179077148438	-0.125105692893	3.64028930664
1.425	-0.160842895508	-0.147903837388	3.64151000977
1.43	-0.157180786133	-0.162176091353	3.63906860352
1.435	-0.156036376953	-0.168389736826	3.64028930664
1.44	-0.143829345703	-0.168655814004	3.63906860352
1.445	-0.132919311523	-0.164265347939	3.63906860352
1.45	-0.130477905273	-0.156712539475	3.63548278809
1.455	-0.120788574219	-0.147822612203	3.63784790039
1.46	-0.123229980469	-0.139021534395	3.63662719727
1.465	-0.141464233398	-0.132507637743	3.63548278809
1.47	-0.175415039063	-0.131681792151	3.63548278809
1.475	-0.165725708008	-0.137332406998	3.63426208496
1.48	-0.0843200683594	-0.142042382545	3.63182067871
1.485	0.122131347656	-0.12793888165	3.62571716309
1.49	0.386871337891	-0.0721688890411	3.62327575684
1.495	0.741485595703	0.0441109493258	3.61724853516
1.5	1.04383850098	0.227572483091	3.61358642578
1.505	0.8896484375	0.447363250145	3.61236572266
1.51	0.486434936523	0.625584790003	3.61236572266
1.515	0.0189056396484	0.684592386666	3.61358642578
1.52	-0.180297851563	0.603154080679	3.61480712891
1.525	-0.214324951172	0.426153411872	3.61236572266
1.53	-0.224014282227	0.222039377723	3.61114501953
1.535	-0.243469238281	0.0388940554048	3.61114501953
1.54	-0.247055053711	-0.102550693578	3.60870361328
1.545	-0.256820678711	-0.199065023943	3.60626220703
1.55	-0.267730712891	-0.257242236084	3.60382080078
1.555	-0.251937866211	-0.286558058273	3.59657287598
1.56	-0.226455688477	-0.294140584672	3.59657287598
1.565	-0.204559326172	-0.285545479128	3.59535217285
1.57	-0.209442138672	-0.267609523912	3.59535217285
1.575	-0.202117919922	-0.247491804084	3.59535217285
1.58	-0.179077148438	-0.228499914209	3.59169006348
1.585	-0.151153564453	-0.209814372423	3.59169006348
1.59	-0.136581420898	-0.190416005186	3.58924865723
1.595	-0.128036499023	-0.171219751841	3.5856628418
1.6	-0.122009277344	-0.153926460494	3.58688354492
1.605	-0.115905761719	-0.139528299904	3.58444213867
1.61	-0.111099243164	-0.128147940119	3.5856628418
1.615	-0.108657836914	-0.11951409835	3.5856628418
1.62	-0.0928649902344	-0.11264866769	3.58200073242
1.625	-0.0879821777344	-0.106124837643	3.58200073242
1.63	-0.0795135498047	-0.0994031036791	3.5807800293
1.635	-0.061279296875	-0.0919766029283	3.57833862305
1.64	-0.0479278564453	-0.0828849237286	3.5758972168
1.645	-0.0503692626953	-0.0726915470801	3.57467651367
1.65	-0.0576171875	-0.0637809842465	3.57345581055
1.655	-0.0357971191406	-0.0569203132898	3.57223510742
1.66	-0.0248107910156	-0.0501481272699	3.57109069824
1.665	-0.0200042724609	-0.0424271411381	3.57109069824
1.67	-0.00901794433594	-0.0342071505622	3.57223510742
1.675	0.00189208984375	-0.0255198842782	3.57223510742
1.68	0.0164642333984	-0.0160201856461	3.57109069824
1.685	0.0298156738281	-0.00541017168198	3.56986999512
1.69	0.0480499267578	0.00653334289717	3.56864929199
1.695	0.0723114013672	0.0203462954413	3.56742858887
1.7	0.0771942138672	0.0358346778588	3.56742858887
1.705	0.0747528076172	0.0507461341759	3.56864929199
1.71	0.0868835449219	0.0631818945424	3.56620788574
1.715	0.0771942138672	0.072664953973	3.56376647949
1.72	0.0686492919922	0.0782174039893	3.56498718262
1.725	0.0881042480469	0.080474274685	3.56620788574
1.73	0.106338500977	0.0829358557604	3.56376647949
1.735	0.0807800292969	0.0864446789417	3.56132507324
1.74	0.0492706298828	0.0868505521146	3.56376647949
1.745	0.00669860839844	0.0796053086755	3.56376647949
1.75	-0.0260314941406	0.0630427648737	3.56132507324
1.755	-0.0479278564453	0.038960258759	3.56132507324
1.76	-0.0746307373047	0.0108612328466	3.56132507324
1.765	-0.106216430664	-0.0189590594814	3.56010437012
1.77	-0.120788574219	-0.0489415375677	3.56010437012
1.775	-0.136581420898	-0.0770013335309	3.56010437012
1.78	-0.139022827148	-0.101179705749	3.55766296387
1.785	-0.149932861328	-0.120444683697	3.55766296387
1.79	-0.154815673828	-0.135082760102	3.55888366699
1.795	-0.158401489258	-0.145863371879	3.55644226074
1.8	-0.162063598633	-0.153482552051	3.55644226074
1.805	-0.168167114258	-0.158925821137	3.55529785156
1.81	-0.160842895508	-0.162688711921	3.55163574219
1.815	-0.156036376953	-0.164314890353	3.55041503906
1.82	-0.149932861328	-0.163527221027	3.55285644531
1.825	-0.130477905273	-0.160015380361	3.55163574219
1.83	-0.124450683594	-0.15345719191	3.54919433594
1.835	-0.115905761719	-0.144763158525	3.54797363281
1.84	-0.109878540039	-0.135278497689	3.54919433594
1.845	-0.0940856933594	-0.125476336266	3.54675292969
1.85	-0.0940856933594	-0.1155916381	3.54553222656
1.855	-0.0916442871094	-0.106649164164	3.54187011719
1.86	-0.0904235839844	-0.0995386512117	3.53950500488
1.865	-0.0830993652344	-0.0940780698442	3.54064941406
1.87	-0.0758514404297	-0.0893701389693	3.53828430176
1.875	-0.0734100341797	-0.0847818866134	3.53706359863
1.88	-0.0782928466797	-0.0807647911835	3.53584289551
1.885	-0.0855407714844	-0.0784421003673	3.53706359863
1.89	-0.0830993652344	-0.0781626842623	3.53706359863
1.895	-0.0782928466797	-0.0788271090682	3.53584289551
1.9	-0.0734100341797	-0.0790517757942	3.53584289551
1.905	-0.0697479248047	-0.0781775280439	3.53462219238
1.91	-0.0685272216797	-0.0763046976184	3.53340148926
1.915	-0.0685272216797	-0.0740047740087	3.53340148926
1.92	-0.06005859375	-0.0714722129252	3.53340148926
1.925	-0.0697479248047	-0.0689582044792	3.52973937988
1.93	-0.06494140625	-0.0671987895827	3.53096008301
1.935	-0.0503692626953	-0.0654664332818	3.52973937988
1.94	-0.0503692626953	-0.0625008397537	3.52851867676
1.945	-0.0479278564453	-0.0586910920482	3.52973937988
1.95	-0.0576171875	-0.0553909144597	3.52729797363
1.955	-0.0625	-0.0539569213231	3.52729797363
1.96	-0.0673828125	-0.0548280964096	3.52729797363
1.965	-0.0855407714844	-0.0581856441204	3.52851867676
1.97	-0.102554321289	-0.064831898801	3.52729797363
1.975	-0.0879821777344	-0.0736043165443	3.52729797363
1.98	-0.0734100341797	-0.0805718055283	3.52729797363
1.985	-0.0685272216797	-0.083123946502	3.52607727051
1.99	-0.06494140625	-0.0817454605933	3.52607727051
1.995	-0.0685272216797	-0.0782975393727	3.52729797363
2	-0.066162109375	-0.0745243930542	3.52485656738
2.005	-0.0673828125	-0.0712910647866	3.5237121582
2.01	-0.0807342529297	-0.0695393082662	3.52485656738
2.015	-0.0879821777344	-0.0704619786846	3.52485656738
2.02	-0.0782928466797	-0.0733673665728	3.52249145508
2.025	-0.056396484375	-0.0751420246343	3.52249145508
2.03	-0.0491485595703	-0.0732315197921	3.52249145508
2.035	-0.0503692626953	-0.06823862178	3.52127075195
2.04	-0.058837890625	-0.0628200303238	3.5188293457
2.045	-0.0746307373047	-0.059758167025	3.51760864258
2.05	-0.0734100341797	-0.0602118333485	3.51516723633
2.055	-0.0709686279297	-0.062814065918	3.51638793945
2.06	-0.0770721435547	-0.0659928069481	3.51272583008
2.065	-0.06494140625	-0.0687594107929	3.51516723633
2.07	-0.0454864501953	-0.0690776552895	3.50303649902
2.075	-0.0393829345703	-0.0654968786168	3.50303649902
2.08	-0.0430450439453	-0.0593675815157	3.50303649902
2.085	-0.0454864501953	-0.0532848526694	3.50303649902
2.09	-0.052734375	-0.0490760081115	3.5018157959
2.095	-0.0673828125	-0.0480225140695	3.50059509277
2.1	-0.061279296875	-0.0501195696359	3.50059509277
2.105	-0.0467071533203	-0.0528195274715	3.50059509277
2.11	-0.0430450439453	-0.0535227999741	3.49937438965
2.115	-0.0333557128906	-0.0516572003292	3.5018157959
2.12	-0.0126800537109	-0.0468557340932	3.49937438965
2.125	-0.00054931640625	-0.0385821639913	3.49815368652
2.13	-0.00299072265625	-0.0281672650209	3.49815368652
2.135	0.0128021240234	-0.0175581542313	3.49815368652
2.14	0.0201263427734	-0.00712883939481	3.49449157715
2.145	0.0334777832031	0.00330779454455	3.49327087402
2.15	0.0382843017578	0.0136136499703	3.49449157715
2.155	0.0346984863281	0.0228474487964	3.49327087402
2.16	0.0407257080078	0.0300190496526	3.49327087402
2.165	0.0601806640625	0.0361412460762	3.4920501709
2.17	0.0868835449219	0.0439225037206	3.4920501709
2.175	0.0784149169922	0.05405437737	3.4920501709
2.18	0.0614013671875	0.0631383465429	3.4920501709
2.185	0.0201263427734	0.066166208248	3.4920501709
2.19	-0.0370178222656	0.0584276677826	3.48968505859
2.195	-0.102554321289	0.0366223155626	3.48968505859
2.2	-0.140243530273	0.00150094590776	3.49090576172
2.205	-0.160842895508	-0.0411395006789	3.48968505859
2.21	-0.168167114258	-0.083586720961	3.48968505859
2.215	-0.156036376953	-0.119172675008	3.48968505859
2.22	-0.165725708008	-0.144483237766	3.48968505859
2.225	-0.170608520508	-0.160629362632	3.48846435547
2.23	-0.162063598633	-0.169792204985	3.48846435547
2.235	-0.145050048828	-0.172481791759	3.48602294922
2.24	-0.125671386719	-0.168633553611	3.48480224609
2.245	-0.120788574219	-0.159481973941	3.48724365234
2.25	-0.126815795898	-0.148344429574	3.48480224609
2.255	-0.117126464844	-0.138169197389	3.48236083984
2.26	-0.130477905273	-0.130344849301	3.48358154297
2.265	-0.164505004883	-0.127475097028	3.48358154297
2.27	-0.164505004883	-0.13132701184	3.48236083984
2.275	-0.0770721435547	-0.135310237661	3.48114013672
2.28	0.120910644531	-0.121422856595	3.47869873047
2.285	0.389312744141	-0.0666271784427	3.47747802734
2.29	0.707458496094	0.0467500920451	3.47747802734
2.295	1.00622558594	0.223535125836	3.47389221191
2.3	0.870193481445	0.434849784052	3.47267150879
2.305	0.465759277344	0.606727803489	3.47747802734
2.31	0.0528564453125	0.664856315092	3.47869873047
2.315	-0.151153564453	0.590150603271	3.47991943359
2.32	-0.204559326172	0.423566276746	3.47991943359
2.325	-0.214324951172	0.227745000568	3.47991943359
2.33	-0.227676391602	0.049698346407	3.47869873047
2.335	-0.243469238281	-0.0891629894538	3.47991943359
2.34	-0.243469238281	-0.18520184256	3.47991943359
2.345	-0.230117797852	-0.242570919631	3.47869873047
2.35	-0.222793579102	-0.268765840573	3.47625732422
2.355	-0.216690063477	-0.273222003408	3.47869873047
2.36	-0.198532104492	-0.264425824567	3.47869873047
2.365	-0.188766479492	-0.248327725447	3.47747802734
2.37	-0.183959960938	-0.229648585378	3.47625732422
2.375	-0.162063598633	-0.211242776099	3.47389221191
2.38	-0.130477905273	-0.192668691229	3.47389221191
2.385	-0.120788574219	-0.173067955529	3.47625732422
2.39	-0.120788574219	-0.154228091866	3.47511291504
2.395	-0.113464355469	-0.138454036119	3.47145080566
2.4	-0.114685058594	-0.126479079108	3.47145080566
2.405	-0.101333618164	-0.117741091786	3.47145080566
2.41	-0.0734100341797	-0.109743778146	3.47023010254
2.415	-0.0697479248047	-0.100225262635	3.46778869629
2.42	-0.0770721435547	-0.090426861272	3.46656799316
2.425	-0.0685272216797	-0.082411506743	3.46534729004
2.43	-0.052734375	-0.0755730691043	3.46534729004
2.435	-0.0309143066406	-0.0677174347265	3.46534729004
2.44	-0.0163421630859	-0.0573971189559	3.46290588379
2.445	-0.0296936035156	-0.0460338702214	3.46412658691
2.45	-0.0370178222656	-0.0371520150422	3.46412658691
2.455	-0.0187835693359	-0.0315799894001	3.46412658691
2.46	-0.00543212890625	-0.0267035642715	3.46412658691
2.465	0.0201263427734	-0.0198169877835	3.46412658691
2.47	0.0359191894531	-0.00950995979316	3.46046447754
2.475	0.0504913330078	0.0038857635561	3.46046447754
2.48	0.0480499267578	0.0182890741388	3.46168518066
2.485	0.0516357421875	0.0311425321902	3.46168518066
2.49	0.0747528076172	0.0421465867415	3.46046447754
2.495	0.0820007324219	0.052843178288	3.46046447754
2.5	0.0856628417969	0.0633188348467	3.46168518066
